udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,10.399999999999977,7.589884816753927,0.04136947215308882
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,10.5,4.394010471204188,0.02916869225611634
7367,H36780,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,10.5,5.8995602094240835,0.04049640755029627
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,10.600000000000023,8.694753926701571,0.04930095654944742
7369,M22228,M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,10.599999999999966,5.0890052356020945,0.04320987651653711
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,10.5,5.101738219895289,0.044349939219714495
7371,M22230,M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,10.5,7.023612565445026,0.052233676940045576
7372,L54551,L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,10.599999999999966,6.966282722513089,0.05224867721412124
7373,L54552,L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,10.599999999999966,6.586083769633508,0.054989816663279144
7374,L54553,L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,10.5,6.179476439790576,0.05344494523281072
7375,L54554,L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,10.5,7.277654450261779,0.06163886870076949
7376,M22235,M,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,10.5,6.661801047120419,0.055520102070504077
7377,L54556,L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,10.5,6.683884816753927,0.06076975012777194
7378,L54557,L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,10.5,7.444219895287959,0.06819866562772522
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,10.5,7.615832460732984,0.06772334289068922
7380,M22239,M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,10.5,6.919989528795813,0.07074428882038003
7381,L54560,L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,10.599999999999966,4.526324607329843,0.0567986230310966
7382,L54561,L,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,10.600000000000023,6.747068062827225,0.06755852838290399
7383,L54562,L,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,10.599999999999966,5.031769633507854,0.06065959949313333
7384,M22243,M,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,10.699999999999989,6.570157068062827,0.07446808505356872
7385,L54564,L,299.7,310.4,1614,36.2,108,0,0,0,0,0,0,10.699999999999989,6.117989528795812,0.06691449809980514
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,10.699999999999989,7.760471204188482,0.07999999994181818
7387,M22246,M,299.8,310.6,1574,31.8,113,0,0,0,0,0,0,10.800000000000011,5.241172774869111,0.07179161367738779
7388,H36801,H,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,10.800000000000011,6.645633507853403,0.08151791983027552
7389,M22248,M,299.8,310.6,1694,31.3,121,0,0,0,0,0,0,10.800000000000011,5.552062827225131,0.07142857138640579
7390,L54569,L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,10.800000000000011,5.809162303664921,0.07264206205469123
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,10.800000000000011,6.428062827225132,0.08456375833250754
7392,L54571,L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,10.900000000000034,5.48979057591623,0.07701492532715526
7393,M22252,M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,10.800000000000011,6.139853403141361,0.0878016085202402
7394,M22253,M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,10.800000000000011,5.908649214659686,0.08406524461476458
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,10.900000000000034,5.885026178010471,0.09263015544784979
7396,M22255,M,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,10.900000000000034,6.255078534031414,0.08842239180125801
7397,L54576,L,299.7,310.6,1616,35.1,142,0,0,0,0,0,0,10.900000000000034,5.939434554973823,0.08787128707433707
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,10.900000000000034,4.747193717277487,0.08290155435641822
7399,M22258,M,299.7,310.7,1498,37.8,146,0,0,0,0,0,0,11.0,5.929256544502617,0.09746328431410994
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,11.0,6.034994764397906,0.09074299629065591
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,11.0,5.848020942408378,0.09246785052512685
7402,L54581,L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,11.0,7.657287958115182,0.1092973739465597
7403,M22262,M,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,11.0,6.663926701570681,0.10663021182048515
7404,L54583,L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,11.0,7.002471204188482,0.11555232549741835
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,11.0,5.2362931937172785,0.1036703154515967
7406,M22265,M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,11.0,5.639371727748692,0.10653594764278695
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,11.099999999999966,6.5844502617801055,0.10744336562625025
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,11.099999999999966,7.052816753926702,0.11772950237019655
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,11.0,6.913214659685863,0.13390092868893116
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,11.099999999999966,3.840670157068063,0.08397312855855417
7411,L54590,L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,11.100000000000023,5.048921465968587,0.1013165425865389
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,11.100000000000023,7.132460732984293,0.12561403499956908
7413,L54592,L,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,11.0,5.759497382198953,0.1105681123331899
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,11.0,5.956356020942409,0.11324257418734988
7415,L54594,L,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,11.0,5.6622617801047115,0.11488573186233123
7416,L54595,L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,11.099999999999966,6.096324607329843,0.12625923430069896
7417,M22276,M,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,11.099999999999966,6.446575916230366,0.1308539944002383
7418,M22277,M,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,11.199999999999989,6.418324607329843,0.12909698988020268
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,11.199999999999989,5.93213612565445,0.13735108609856264
7420,L54599,L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,11.299999999999955,5.958785340314137,0.12659033070827586
7421,L54600,L,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,11.199999999999989,6.479581151832461,0.12992889455078932
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,11.299999999999955,6.815392670157068,0.15126676590814694
7423,L54602,L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,11.199999999999989,6.238649214659686,0.15247964459475968
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,11.300000000000011,6.9687015706806275,0.14783226713018316
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,11.299999999999955,4.9146596858638745,0.13333333324867724
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,11.399999999999977,4.519696335078534,0.11892797313292687
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,11.399999999999977,5.138010471204188,0.12765957439263617
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,11.399999999999977,5.458073298429319,0.0
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,11.399999999999977,4.547769633507854,0.0010729613728149348
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,11.399999999999977,5.59413612565445,0.0031446540860725443
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,11.399999999999977,6.6808795811518324,0.00505780346455361
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,11.399999999999977,8.749068062827224,0.007396449698671264
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,11.299999999999955,6.697424083769634,0.008760107810808552
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,11.299999999999955,4.386879581151832,0.007841087293339735
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,11.399999999999977,6.032000000000001,0.011936339514631075
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,11.400000000000034,6.409717277486911,0.01329787233158386
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,11.399999999999977,6.415120418848168,0.014794889028382724
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,11.5,5.425130890052356,0.01389693108633646
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,11.400000000000034,4.742670157068063,0.01578627807177518
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,11.300000000000011,6.4722722513089,0.01875418618971588
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,11.399999999999977,5.129633507853403,0.018126888206569856
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,11.5,7.671999999999999,0.02393418098434242
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,11.5,6.18606282722513,0.021861336650929833
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,11.5,6.306083769633508,0.023285084944439843
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,11.5,7.419748691099477,0.03265940899482161
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,11.5,6.716115183246073,0.028332260123417732
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,11.600000000000023,7.364293193717278,0.033357505414534076
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,11.599999999999966,5.408544502617801,0.028622540233379522
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,11.5,5.983162303664921,0.03427419352535336
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,11.5,6.81530890052356,0.03737658671553132
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,11.5,6.229424083769634,0.03790489315099593
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,11.5,6.8057382198952885,0.0377984084629984
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,11.399999999999977,5.555434554973822,0.037365421128964266
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,11.399999999999977,7.152502617801048,0.04259776533338144
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,11.400000000000034,7.16186387434555,0.04564315349540584
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,11.5,6.605392670157068,0.04257983716807774
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,7.343392670157069,0.050823192519095776
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,11.5,5.863664921465968,0.04836601304028365
7459,M22318,M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,11.5,7.712691099476439,0.05303558963500656
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,11.5,5.331099476439791,0.04965430543704946
7461,L54640,L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,11.5,6.294450261780105,0.056055363283006664
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,11.5,5.1829005235602095,0.04745568893798988
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,11.300000000000011,5.421068062827225,0.04991192011161954
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,11.299999999999955,7.454890052356021,0.05731225292667177
7465,L54644,L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,11.199999999999989,6.799005235602094,0.05993485338114993
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,11.299999999999955,7.583141361256544,0.0676258992319238
7467,H36880,H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,11.300000000000011,4.450638743455498,0.05385896721051695
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,11.300000000000011,6.372858638743455,0.06971975388262491
7469,L54648,L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,11.300000000000011,6.158324607329844,0.0685897435457758
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,11.300000000000011,5.637120418848167,0.06782825135791645
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,11.200000000000045,7.615413612565445,0.08333333327077076
7472,L54651,L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,11.399999999999977,7.618272251308901,0.08278388272323524
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,11.300000000000011,5.5028795811518325,0.07111935678966026
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,11.300000000000011,8.574994764397905,0.09049079747661748
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11.399999999999977,4.644471204188482,0.06083459021576943
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,11.300000000000011,7.487183246073298,0.0918595966453625
7477,L54656,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,11.300000000000011,6.530429319371728,0.08579088466099806
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,11.199999999999989,6.389905759162304,0.08563899862606127
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,11.199999999999989,6.117329842931937,0.08992562536178118
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,11.199999999999989,5.438146596858639,0.08864084038828572
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,11.199999999999989,5.803246073298428,0.08789808911598847
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,11.199999999999989,5.692837696335078,0.0936254979457998
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,11.400000000000034,7.510471204188482,0.09668874165782201
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,11.400000000000034,5.03924607329843,0.08916816272341821
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,11.300000000000011,7.33620942408377,0.11509146332691199
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,11.300000000000011,6.480209424083768,0.09655172407739702
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,11.399999999999977,5.444293193717278,0.09541284397834077
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,11.399999999999977,6.005780104712042,0.09256004681162269
7489,L54668,L,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,11.399999999999977,7.037434554973822,0.10355987048313277
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11.400000000000034,5.133821989528796,0.09251856076954965
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,11.400000000000034,5.362303664921466,0.09666080837922623
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,11.400000000000034,8.002931937172775,0.12727272717630853
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,11.399999999999977,7.099120418848167,0.12888551923511332
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,11.5,8.217968586387435,0.11947513803903649
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,11.600000000000023,7.247664921465968,0.12186629517975883
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,11.599999999999966,5.728376963350786,0.11000621497202845
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,11.600000000000023,6.821780104712042,0.12226775947932529
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,11.5,7.003486910994765,0.12204989877137565
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,11.600000000000023,5.2165445026178014,0.10526315783451763
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,11.5,4.8083560209424085,0.10710194724679155
7501,L54680,L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,11.600000000000023,7.588900523560209,0.1340425530964237
7502,L54681,L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,11.5,5.289214659685864,0.11646341456313206
7503,H36916,H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,11.399999999999977,5.181623036649214,0.11661631412893274
7504,M22363,M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,11.399999999999977,4.981089005235601,0.12029161596580096
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,11.400000000000034,6.9882722513089,0.12649465064411916
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,11.399999999999977,6.378261780104712,0.13130659758647698
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,11.399999999999977,6.6135916230366485,0.1356717404793701
7508,L54687,L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,11.399999999999977,5.18586387434555,0.11828571421812244
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,11.399999999999977,4.981675392670157,0.12080924848508136
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,11.299999999999955,8.634261780104712,0.15451895032469462
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,11.300000000000011,6.207706806282722,0.1404199474144226
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,11.400000000000034,6.051947643979058,0.0
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,11.300000000000011,5.89302617801047,0.0012224938867833165
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,11.400000000000034,3.527633507853403,0.002211410879163463
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,5.533277486910994,0.004278728603741608
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,11.5,8.14979057591623,0.006741573028657997
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,11.399999999999977,7.441884816753927,0.009708737856222702
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,11.399999999999977,7.156910994764398,0.010380622830186419
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,11.300000000000011,6.4083769633507845,0.011333333325777777
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,11.400000000000034,4.395706806282723,0.00950475237143334
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,5.683717277486911,0.013734466962894395
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,6.252031413612565,0.01567825493137133
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,11.399999999999977,7.54303664921466,0.019490254857953332
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,11.399999999999977,6.497026178010472,0.02084884585193682
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,5.337476439790576,0.018913971922566216
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,11.399999999999977,7.110502617801047,0.02386117134934116
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,11.299999999999955,5.458010471204188,0.02289156625127014
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,11.199999999999989,6.957486910994764,0.027210884335230688
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,4.868774869109948,0.02402745994048772
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,11.299999999999955,5.483968586387435,0.03067484660485695
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,11.299999999999955,6.654251308900523,0.02906617190533941
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,11.299999999999955,8.175486910994765,0.0363108205981766
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,11.300000000000011,5.475486910994764,0.03376304479204233
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,5.96875392670157,0.03856382976159319
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,11.199999999999989,7.023183246073298,0.04231311703645055
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,11.199999999999989,5.4072565445026175,0.0380601595837568
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11.199999999999989,3.3756544502617802,0.02481582007568212
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,11.199999999999989,8.841204188481676,0.050574712604923584
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,11.199999999999989,5.845549738219895,0.04689655169179548
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,11.100000000000023,5.74558115183246,0.04774714186432606
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,11.100000000000023,5.184753926701571,0.04599873973156979
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,11.199999999999989,6.544,0.049738219862736764
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,11.200000000000045,7.32040837696335,0.05638829403541164
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,11.199999999999989,6.813612565445026,0.05670816040338301
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,11.199999999999989,6.595287958115184,0.05894736837968605
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,11.199999999999989,4.47503664921466,0.04547858273639419
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,11.300000000000011,6.516356020942408,0.06052269596937916
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,11.299999999999955,6.1242931937172775,0.06503496498948604
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,11.199999999999989,6.825340314136126,0.06354515045916712
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,11.099999999999966,6.725696335078534,0.06282383415620217
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,11.099999999999966,5.58138219895288,0.06370656366556848
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,11.100000000000023,5.823486910994764,0.06841046273077768
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,6.499214659685864,0.06885245897124428
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,11.0,6.240628272251309,0.07109634546771007
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,11.099999999999966,7.206722513089005,0.07950401161232383
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,11.0,8.438324607329843,0.08408408402095789
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,11.099999999999966,5.699162303664921,0.07749830042318266
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,11.100000000000023,5.00261780104712,0.06628571424783673
7559,M22418,M,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,11.099999999999966,6.980795811518325,0.08585858579663883
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,11.0,7.97392670157068,0.09003690030255579
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,11.0,7.757340314136124,0.09077705149544149
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,10.800000000000011,7.179811518324607,0.09221902010647044
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,10.800000000000011,8.297905759162303,0.0962962962249657
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,10.800000000000011,4.4864293193717275,0.07263790274569203
7565,M22424,M,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,10.899999999999977,9.428397905759162,0.09847936270928358
7566,M22425,M,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,10.899999999999977,4.779560209424084,0.07795849687158805
7567,L54746,L,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,10.699999999999989,5.860848167539268,0.08803471786234673
7568,M22427,M,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,10.800000000000011,3.648062827225131,0.060759493645249164
7569,L54748,L,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,10.800000000000011,5.741350785340314,0.09035033798995061
7570,L54749,L,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,10.800000000000011,9.435497382198953,0.11872509950699194
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,10.800000000000011,5.117015706806283,0.08497467637311498
7572,L54751,L,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,10.800000000000011,5.196376963350785,0.09713574091087437
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,10.800000000000011,5.019225130890053,0.09427207631606678
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,10.800000000000011,6.235130890052356,0.09968847345813801
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,10.700000000000045,5.823434554973821,0.10894418284536368
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,7.162460732984293,0.11148878306492944
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,6.835958115183246,0.11238997961246446
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,5.126701570680629,0.11045751626767482
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,5.062795811518324,0.1022115958743505
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,8.540816753926702,0.1204735375205616
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,8.015078534031414,0.11705685610899207
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,8.02435602094241,0.12957540254057437
7583,H36996,H,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,7.063005235602094,0.12088650092620114
7584,L54763,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,7.221780104712042,0.12499999991554053
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,5.749277486910994,0.12703804339195784
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,7.43116230366492,0.13528990684660708
7587,L54766,L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,5.906753926701571,0.1202013844429192
