udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate,air_temp_k_rolling_mean_10,air_temp_k_rolling_std_10,process_temp_k_rolling_mean_10,process_temp_k_rolling_std_10,rotational_speed_rpm_rolling_mean_10,rotational_speed_rpm_rolling_std_10,torque_nm_rolling_mean_10,torque_nm_rolling_std_10,tool_wear_min_rolling_mean_10,tool_wear_min_rolling_std_10,machine_failure_lag_1,machine_failure_lag_2,machine_failure_lag_3,machine_failure_lag_5,machine_failure_lag_10,twf_lag_1,hdf_lag_1,pwf_lag_1,osf_lag_1,rnf_lag_1,cum_machine_failures,temp_ratio,torque_per_rpm,tool_wear_bin,temp_x_speed,torque_x_wear,type_H,type_L,type_M
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,10.800000000000011,7.162460732984293,0.11148878306492944,300.4,,311.2,,1471.0,,46.5,,164.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.031611148856824506,151-200,15886.800000000017,7626.0,False,True,False
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,10.800000000000011,6.835958115183246,0.11238997961246446,300.3,,311.1,,1477.0,,44.2,,166.0,,0,0,0,0,0,0,0,0,0,0,0,1.035964035964036,0.02992552469199355,151-200,15951.600000000017,7337.200000000001,False,False,True
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,5.126701570680629,0.11045751626767482,300.4,,311.2,,1530.0,,32.0,,169.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.020915032666068603,151-200,16524.00000000002,5408.0,False,True,False
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,10.800000000000011,5.062795811518324,0.1022115958743505,300.4,,311.2,,1673.0,,28.9,,171.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.01727435743139608,151-200,18068.40000000002,4941.9,False,True,False
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,10.800000000000011,8.540816753926702,0.1204735375205616,300.4,,311.2,,1436.0,,56.8,,173.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.039554317521201726,151-200,15508.800000000016,9826.4,False,True,False
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,10.900000000000034,8.015078534031414,0.11705685610899207,300.4,,311.3,,1495.0,,51.2,,175.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362849533954728,0.034247491615887964,151-200,16295.500000000051,8960.0,False,True,False
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,8.02435602094241,0.12957540254057437,300.4,,311.2,,1366.0,,56.1,,177.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.04106881402557187,151-200,14752.800000000016,9929.7,False,False,True
7583,H36996,H,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,10.800000000000011,7.063005235602094,0.12088650092620114,300.4,,311.2,,1489.0,,45.3,,180.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.03042310273309395,151-200,16081.200000000017,8153.999999999999,True,False,False
7584,L54763,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,10.800000000000011,7.221780104712042,0.12499999991554053,300.3,,311.1,,1480.0,,46.6,,185.0,,0,0,0,0,0,0,0,0,0,0,0,1.035964035964036,0.031486486465211835,151-200,15984.000000000016,8621.0,False,True,False
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,5.749277486910994,0.12703804339195784,300.4,,311.2,,1472.0,,37.3,,187.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.025339673895829022,151-200,15897.600000000017,6975.099999999999,False,True,False
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,10.700000000000045,7.43116230366492,0.13528990684660708,300.4,,311.1,,1397.0,,50.8,,189.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356191744340881,0.03636363633760655,151-200,14947.900000000063,9601.199999999999,False,True,False
7587,L54766,L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,10.700000000000045,5.906753926701571,0.1202013844429192,300.4,,311.1,,1589.0,,35.5,,191.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356191744340881,0.022341095014259852,151-200,17002.300000000072,6780.5,False,True,False
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,10.700000000000045,7.9592146596858635,0.13736654794493483,300.4,,311.1,,1405.0,,54.1,,193.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356191744340881,0.03850533805088588,151-200,15033.500000000064,10441.300000000001,False,True,False
7589,L54768,L,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,10.700000000000045,4.236785340314136,0.09687034272385973,300.4,,311.1,,2013.0,,20.1,,195.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356191744340881,0.009985096865382466,151-200,21539.100000000093,3919.5000000000005,False,True,False
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,10.600000000000023,4.905968586387434,0.10932297441214041,300.4,,311.0,,1802.0,,26.0,,197.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352862849533955,0.014428412866576907,151-200,19101.20000000004,5122.0,False,True,False
7591,M22450,M,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,10.600000000000023,6.917413612565445,0.13886950443903034,300.4,,311.0,,1433.0,,46.1,,199.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352862849533955,0.03217027213386582,151-200,15189.800000000032,9173.9,False,False,True
7592,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,10.600000000000023,8.31882722513089,0.1558641974105986,300.5,,311.1,,1296.0,,61.3,,202.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352745424292846,0.04729938267955294,201-250,13737.60000000003,12382.599999999999,False,False,True
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,10.699999999999989,5.94414659685864,0.13217279166204204,300.5,,311.2,,1551.0,,36.6,,205.0,,0,0,0,0,0,0,0,0,0,0,1,1.0356073211314476,0.02359767890161336,201-250,16595.699999999983,7503.0,False,False,True
7594,L54773,L,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,10.699999999999989,8.976439790575917,0.16377952743009486,300.5,,311.2,,1270.0,,67.5,,208.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356073211314476,0.05314960625736251,201-250,13588.999999999985,14040.0,False,True,False
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,10.699999999999989,6.172094240837696,0.0,300.6,,311.3,,1531.0,,38.5,,0.0,,0,0,0,0,0,0,0,0,0,0,1,1.0355954757152361,0.025146962753006555,0-50,16381.699999999983,0.0,False,True,False
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,10.699999999999989,6.611979057591623,0.001431639225890022,300.5,,311.2,,1397.0,,45.2,,2.0,,0,0,0,0,0,0,0,0,0,0,0,1.0356073211314476,0.0323550465051145,0-50,14947.899999999983,90.4,True,False,False
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,6.026010471204189,0.0045248868749031106,300.5,,311.1,,1547.0,,37.2,,7.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352745424292846,0.024046541678056536,0-50,16398.200000000033,260.40000000000003,False,True,False
7598,L54777,L,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,10.5,4.104565445026178,0.004339440692218206,300.5,,311.0,,2074.0,,18.9,,9.0,,0,0,0,0,0,0,0,0,0,0,0,1.0349417637271214,0.009112825453658232,0-50,21777.0,170.1,False,True,False
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,10.600000000000023,6.650952879581152,0.007377598921946613,300.5,,311.1,,1491.0,,42.6,,11.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352745424292846,0.028571428552265975,0-50,15804.600000000033,468.6,False,True,False
7600,L54779,L,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,10.5,5.212534031413613,0.0073905628155823975,300.5,,311.0,,1759.0,,28.3,,13.0,,0,0,0,0,0,0,0,0,0,0,0,1.0349417637271214,0.01608868674469091,0-50,18469.5,367.90000000000003,False,True,False
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,10.600000000000023,5.912356020942409,0.009404388708837374,300.4,,311.0,,1595.0,,35.4,,15.0,,0,0,0,0,0,0,0,0,0,0,0,1.0352862849533955,0.0221943573528562,0-50,16907.000000000036,531.0,False,False,True
7602,L54781,L,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,10.800000000000011,8.770890052356021,0.013323464090804244,300.4,,311.2,,1351.0,,62.0,,18.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.045891931868325735,0-50,14590.800000000016,1116.0,False,True,False
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,10.800000000000011,5.123926701570681,0.011730205271712488,300.4,,311.2,,1705.0,,28.7,,20.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.016832844564907423,0-50,18414.00000000002,574.0,False,True,False
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,10.800000000000011,6.419015706806283,0.015647226162413066,300.4,,311.2,,1406.0,,43.6,,22.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359520639147803,0.03100995730369135,0-50,15184.800000000016,959.2,False,True,False
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,10.900000000000034,5.938157068062828,0.014643075036825456,300.4,,311.3,,1639.0,,34.6,,24.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362849533954728,0.021110433178090034,0-50,17865.100000000057,830.4000000000001,False,True,False
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,10.900000000000034,4.306575916230367,0.012833168799193894,300.4,,311.3,,2026.0,,20.3,,26.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362849533954728,0.010019743331678311,0-50,22083.40000000007,527.8000000000001,True,False,False
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,10.900000000000034,7.986910994764398,0.022962962945953357,300.4,,311.3,,1350.0,,56.5,,31.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362849533954728,0.04185185182085047,0-50,14715.000000000045,1751.5,False,False,True
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,10.800000000000011,6.3177801047120425,0.023160762927002202,300.5,,311.3,,1468.0,,41.1,,34.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359400998336108,0.027997275185287957,0-50,15854.400000000016,1397.4,False,False,True
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,10.899999999999977,4.659497382198953,0.02253349572318301,300.5,,311.4,,1642.0,,27.1,,37.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.016504263083736745,0-50,17897.799999999963,1002.7,False,True,False
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,10.800000000000011,6.521675392670156,0.026174496626728525,300.5,,311.3,,1490.0,,41.8,,39.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359400998336108,0.028053691256339802,0-50,16092.000000000016,1630.1999999999998,False,True,False
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,10.800000000000011,6.8485654450261775,0.02720637025401037,300.5,,311.3,,1507.0,,43.4,,41.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359400998336108,0.02879893826887927,0-50,16275.600000000017,1779.3999999999999,False,False,True
7612,L54791,L,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,10.899999999999977,5.516198952879582,0.027312228412593276,300.5,,311.4,,1611.0,,32.7,,44.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.02029795157026819,0-50,17559.899999999965,1438.8000000000002,False,True,False
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,10.899999999999977,5.037361256544503,0.0263912793881863,300.5,,311.4,,1743.0,,27.6,,46.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.015834767632911778,0-50,18998.69999999996,1269.6000000000001,False,False,True
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,10.800000000000011,7.151047120418848,0.03322033896052858,300.5,,311.3,,1475.0,,46.3,,49.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359400998336108,0.03138983048719333,0-50,15930.000000000016,2268.7,False,True,False
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,7.122513089005236,0.03561452511479432,300.5,,311.4,,1432.0,,47.5,,51.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.03317039103828883,51-100,15608.799999999967,2422.5,False,True,False
7616,L54795,L,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,10.899999999999977,7.096753926701571,0.03675450760280547,300.5,,311.4,,1442.0,,47.0,,53.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.03259361994965768,51-100,15717.799999999967,2491.0,False,True,False
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,10.799999999999955,6.210178010471204,0.03746594002897415,300.6,,311.4,,1468.0,,40.4,,55.0,,0,0,0,0,0,0,0,0,0,0,0,1.0359281437125747,0.02752043594855556,51-100,15854.399999999932,2222.0,False,False,True
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,10.899999999999977,7.3808167539267,0.03727506424339649,300.5,,311.4,,1556.0,,45.3,,58.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.029113110521135528,51-100,16960.399999999965,2627.3999999999996,False,True,False
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,10.899999999999977,7.061445026178011,0.045731707282216684,300.5,,311.4,,1312.0,,51.4,,60.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.03917682923843229,51-100,14300.79999999997,3084.0,False,False,True
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,10.899999999999977,7.180418848167539,0.04318026042276884,300.6,,311.5,,1459.0,,47.0,,63.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362608117099135,0.03221384507730374,51-100,15903.099999999968,2961.0,False,True,False
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,11.0,6.379256544502617,0.03937007871631128,300.5,,311.5,,1651.0,,36.9,,65.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366056572379367,0.022350090840490555,51-100,18161.0,2398.5,False,True,False
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,11.0,5.991204188481675,0.04496644292284131,300.5,,311.5,,1490.0,,38.4,,67.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366056572379367,0.02577181206324039,51-100,16390.0,2572.7999999999997,False,True,False
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,11.0,4.858586387434555,0.046843177157608155,300.6,,311.6,,1473.0,,31.5,,69.0,,0,0,0,0,0,0,0,0,0,0,0,1.0365934797072522,0.021384928702386334,51-100,16203.0,2173.5,False,False,True
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,11.099999999999966,5.42896335078534,0.04152249132553489,300.6,,311.7,,1734.0,,29.9,,72.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369261477045908,0.017243367925465183,51-100,19247.39999999994,2152.7999999999997,False,True,False
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,11.099999999999966,7.179947643979058,0.04910418045845774,300.6,,311.7,,1507.0,,45.5,,74.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369261477045908,0.030192435281889557,51-100,16727.69999999995,3367.0,False,True,False
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,5.686324607329842,0.048843187629278154,300.6,,311.7,,1556.0,,34.9,,76.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369261477045908,0.02242930589818168,51-100,17271.599999999948,2652.4,False,True,False
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,11.100000000000023,7.568429319371727,0.05773501106015173,300.5,,311.6,,1351.0,,53.5,,78.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.03960029604766817,51-100,14996.100000000031,4173.0,True,False,False
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,11.199999999999989,6.778638743455496,0.05743944632703152,300.5,,311.7,,1445.0,,44.8,,83.0,,0,0,0,0,0,0,0,0,0,0,0,1.037271214642263,0.03100346018615677,51-100,16183.999999999984,3718.3999999999996,False,True,False
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,11.199999999999989,5.543591623036649,0.052501544130635236,300.5,,311.7,,1619.0,,32.7,,85.0,,0,0,0,0,0,0,0,0,0,0,0,1.037271214642263,0.02019765285966791,51-100,18132.79999999998,2779.5000000000005,False,True,False
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,8.504293193717277,0.06855791956772425,300.5,,311.7,,1269.0,,64.0,,87.0,,0,0,0,0,0,0,0,0,0,0,0,1.037271214642263,0.05043341209579715,51-100,14212.799999999985,5568.0,False,False,True
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,11.100000000000023,6.055685863874346,0.05867014337765961,300.5,,311.6,,1534.0,,37.7,,90.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.02457627117041964,51-100,17027.400000000034,3393.0000000000005,False,True,False
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,11.100000000000023,7.454366492146597,0.06371191131321889,300.5,,311.6,,1444.0,,49.3,,92.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.0341412742145836,51-100,16028.400000000032,4535.599999999999,False,True,False
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,11.100000000000023,4.894157068062827,0.0538990825379019,300.5,,311.6,,1744.0,,26.8,,94.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.015366972468252882,51-100,19358.400000000038,2519.2000000000003,False,True,False
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,11.100000000000023,6.7296963350785335,0.06662040245203303,300.4,,311.5,,1441.0,,44.6,,96.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.030950728639173676,51-100,15995.100000000033,4281.6,False,True,False
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,11.0,6.418240837696335,0.0650730411254495,300.3,,311.3,,1506.0,,40.7,,98.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366300366300367,0.027025232385773416,51-100,16566.0,3988.6000000000004,False,False,True
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,11.099999999999966,6.151937172774869,0.06618610742713885,300.3,,311.4,,1526.0,,38.5,,101.0,,0,0,0,0,0,0,0,0,0,0,0,1.036963036963037,0.025229357781632135,101-150,16938.599999999948,3888.5,False,True,False
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,11.100000000000023,5.299350785340314,0.060446009354198346,300.4,,311.5,,1704.0,,29.7,,103.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.017429577454560106,101-150,18914.400000000038,3059.1,False,True,False
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,11.0,7.928586387434555,0.07266435981130494,300.4,,311.4,,1445.0,,52.4,,105.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.03626297575345122,101-150,15895.0,5502.0,True,False,False
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,11.0,6.243968586387434,0.06622516552304325,300.5,,311.5,,1661.0,,35.9,,110.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366056572379367,0.021613485838884113,101-150,18271.0,3949.0,False,True,False
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,10.899999999999977,6.416628272251309,0.07639836284011026,300.5,,311.4,,1466.0,,41.8,,112.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362728785357735,0.028512960417112574,101-150,15979.399999999967,4681.599999999999,False,True,False
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,10.900000000000034,5.910031413612566,0.07089552234397044,300.4,,311.3,,1608.0,,35.1,,114.0,,0,0,0,0,0,0,0,0,0,0,0,1.0362849533954728,0.021828358195380374,101-150,17527.200000000055,4001.4,False,True,False
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,11.0,8.111999999999998,0.08579881650458666,300.4,,311.4,,1352.0,,57.3,,116.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.042381656773386345,101-150,14872.0,6646.799999999999,False,False,True
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,11.0,5.3242722513089005,0.07418952613828583,300.4,,311.4,,1604.0,,31.7,,119.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.01976309225700555,101-150,17644.0,3772.2999999999997,False,False,True
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,11.0,7.57580104712042,0.08549404338788083,300.4,,311.4,,1427.0,,50.7,,122.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.03552908196529146,101-150,15697.0,6185.400000000001,True,False,False
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,11.0,6.650303664921466,0.08918539319579677,300.4,,311.4,,1424.0,,44.6,,127.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.03132022469710658,101-150,15664.0,5664.2,False,True,False
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,11.0,5.099120418848168,0.07761732847315443,300.4,,311.4,,1662.0,,29.3,,129.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.01762936220359244,101-150,18282.0,3779.7000000000003,False,True,False
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,11.0,4.845068062827225,0.06766528922124726,300.4,,311.4,,1936.0,,23.9,,131.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.012345041315937477,101-150,21296.0,3130.8999999999996,False,True,False
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,11.0,5.735874345549738,0.07696759254805116,300.4,,311.4,,1728.0,,31.7,,133.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.01834490739679114,101-150,19008.0,4216.099999999999,False,True,False
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,11.0,4.680376963350785,0.08698453602642749,300.4,,311.4,,1552.0,,28.8,,135.0,,0,0,0,0,0,0,0,0,0,0,0,1.0366178428761652,0.018556701018971198,101-150,17072.0,3888.0,False,True,False
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,11.100000000000023,5.0469109947643975,0.0824308062079237,300.4,,311.5,,1662.0,,29.0,,137.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.017448856788538594,101-150,18448.200000000037,3973.0,True,False,False
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,11.099999999999966,8.114251308900524,0.10573343253482245,300.3,,311.4,,1343.0,,57.7,,142.0,,0,0,0,0,0,0,0,0,0,0,0,1.036963036963037,0.04296351448774124,101-150,14907.299999999954,8193.4,False,True,False
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,11.100000000000023,5.038492146596859,0.09756097554365786,300.4,,311.5,,1476.0,,32.6,,144.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.02208672085224477,101-150,16383.600000000033,4694.400000000001,False,False,True
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,11.099999999999966,7.202157068062828,0.10921248134531018,300.3,,311.4,,1346.0,,51.1,,147.0,,0,0,0,0,0,0,0,0,0,0,0,1.036963036963037,0.03796433875336973,101-150,14940.599999999955,7511.7,False,True,False
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,11.100000000000023,6.967874345549738,0.09986595167569305,300.4,,311.5,,1492.0,,44.6,,149.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.029892761374066514,101-150,16561.200000000033,6645.400000000001,False,True,False
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,11.199999999999989,6.692146596858639,0.09805194798827795,300.3,,311.5,,1540.0,,41.5,,151.0,,0,0,0,0,0,0,0,0,0,0,0,1.0372960372960374,0.02694805193055321,151-200,17247.99999999998,6266.5,False,False,True
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,11.100000000000023,5.431413612565445,0.09649122800971727,300.4,,311.5,,1596.0,,32.5,,154.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369507323568576,0.02036340850854423,151-200,17715.600000000035,5005.0,False,True,False
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,11.100000000000023,7.713068062827224,0.10123296554105582,300.5,,311.6,,1541.0,,47.8,,156.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.031018818928605564,151-200,17105.100000000035,7456.799999999999,False,True,False
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,11.100000000000023,5.217801047120419,0.09512341956946212,300.5,,311.6,,1661.0,,30.0,,158.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.018061408779011794,151-200,18437.10000000004,4740.0,False,True,False
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,11.200000000000045,7.8836230366492135,0.11773362758076995,300.4,,311.6,,1359.0,,55.4,,160.0,,0,0,0,0,0,0,0,0,0,0,0,1.03728362183755,0.040765268549841596,151-200,15220.800000000061,8864.0,False,False,True
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,11.100000000000023,6.784,0.10667539260034332,300.5,,311.6,,1528.0,,42.4,,163.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.0277486910813163,151-200,16960.800000000036,6911.2,False,True,False
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,11.100000000000023,6.90192670157068,0.13242375591298253,300.5,,311.6,,1246.0,,52.9,,165.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.04245585871391985,151-200,13830.600000000028,8728.5,False,False,True
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0,11.100000000000023,5.359947643979058,0.10666666659894179,300.5,,311.6,,1575.0,,32.5,,168.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.020634920621819097,151-200,17482.500000000036,5460.0,False,True,False
7663,M22522,M,300.5,311.6,1658,30.4,170,0,0,0,0,0,0,11.100000000000023,5.277821989528795,0.10253317243514283,300.5,,311.6,,1658.0,,30.4,,170.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.018335343776637307,151-200,18403.80000000004,5168.0,False,False,True
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0,11.100000000000023,7.947434554973822,0.12490974720223122,300.5,,311.6,,1385.0,,54.8,,173.0,,0,0,0,0,0,0,0,0,0,0,0,1.0369384359401,0.039566786975042026,151-200,15373.500000000031,9480.4,False,True,False
